author_id,rating,helpfulness,total_feedback,total_negative_feedback,total_positive_feedback,Date,skin_tone,eye_color,skin_type,hair_color,product_id,product_name,brand_name,price_usd
5998388221,5,1,30,0,30,3/16/2018,rich,brown,dry,black,P422004,Ultra Facial Moisturizer Sunscreen SPF 30,Kiehl's Since 1851,38
6075045879,4,1,1,0,1,3/13/2018,light,blue,normal,blonde,P422004,Ultra Facial Moisturizer Sunscreen SPF 30,Kiehl's Since 1851,38
12010059924,3,0,2,1,1,2/16/2018,medium,blue,combination,blonde,P422004,Ultra Facial Moisturizer Sunscreen SPF 30,Kiehl's Since 1851,38
6642170554,3,1,22,1,21,1/23/2018,fair,blue,dry,brown,P422004,Ultra Facial Moisturizer Sunscreen SPF 30,Kiehl's Since 1851,38
2152464645,3,0,6,3,3,1/4/2018,lightMedium,brown,combination,brown,P422004,Ultra Facial Moisturizer Sunscreen SPF 30,Kiehl's Since 1851,38
1049431794,4,0,1,1,0,12/21/2017,mediumTan,brown,dry,brown,P422004,Ultra Facial Moisturizer Sunscreen SPF 30,Kiehl's Since 1851,38
5334239622,5,1,13,1,12,11/25/2017,lightMedium,brown,combination,black,P422004,Ultra Facial Moisturizer Sunscreen SPF 30,Kiehl's Since 1851,38
1061560502,3,0,10,8,2,11/18/2017,light,green,normal,auburn,P422004,Ultra Facial Moisturizer Sunscreen SPF 30,Kiehl's Since 1851,38
5110536768,1,1,53,9,44,11/17/2017,medium,brown,oily,brown,P422004,Ultra Facial Moisturizer Sunscreen SPF 30,Kiehl's Since 1851,38
9456995040,3,1,25,2,23,11/9/2017,light,brown,oily,brown,P422004,Ultra Facial Moisturizer Sunscreen SPF 30,Kiehl's Since 1851,38
6795158454,5,1,3,1,2,9/19/2017,medium,brown,combination,black,P422004,Ultra Facial Moisturizer Sunscreen SPF 30,Kiehl's Since 1851,38
13058077026,5,1,1,0,1,8/12/2022,lightMedium,brown,oily,black,P2046,Brumisateur Natural Mineral Water Facial Spray Travel Trio,Evian,24
6203384533,5,1,1,0,1,7/27/2021,light,brown,combination,blonde,P2046,Brumisateur Natural Mineral Water Facial Spray Travel Trio,Evian,24
29535691416,3,1,9,4,5,3/8/2021,fair,hazel,normal,brown,P2046,Brumisateur Natural Mineral Water Facial Spray Travel Trio,Evian,24
1312697356,5,1,6,1,5,1/8/2021,lightMedium,blue,dry,blonde,P2046,Brumisateur Natural Mineral Water Facial Spray Travel Trio,Evian,24
27514496009,5,1,3,0,3,11/23/2020,fairLight,blue,combination,brown,P2046,Brumisateur Natural Mineral Water Facial Spray Travel Trio,Evian,24
1873182560,5,1,2,0,2,10/26/2020,fair,green,combination,auburn,P2046,Brumisateur Natural Mineral Water Facial Spray Travel Trio,Evian,24
25049382004,1,1,69,9,60,5/15/2020,lightMedium,green,combination,blonde,P2046,Brumisateur Natural Mineral Water Facial Spray Travel Trio,Evian,24
5720272719,5,1,6,1,5,5/12/2020,fairLight,green,combination,blonde,P2046,Brumisateur Natural Mineral Water Facial Spray Travel Trio,Evian,24
1426941083,5,0,2,1,1,4/16/2020,mediumTan,brown,combination,brown,P2046,Brumisateur Natural Mineral Water Facial Spray Travel Trio,Evian,24
2310068750,5,0,4,2,2,4/15/2020,tan,brown,combination,black,P2046,Brumisateur Natural Mineral Water Facial Spray Travel Trio,Evian,24
1622703467,5,0,4,2,2,7/30/2019,lightMedium,brown,normal,black,P2046,Brumisateur Natural Mineral Water Facial Spray Travel Trio,Evian,24
9450510206,4,1,3,0,3,7/15/2019,fair,blue,oily,blonde,P2046,Brumisateur Natural Mineral Water Facial Spray Travel Trio,Evian,24
23154203021,5,1,1,0,1,5/21/2019,light,brown,combination,gray,P2046,Brumisateur Natural Mineral Water Facial Spray Travel Trio,Evian,24
1938045448,5,1,2,0,2,12/31/2017,lightMedium,brown,combination,brown,P2046,Brumisateur Natural Mineral Water Facial Spray Travel Trio,Evian,24
1970290601,3,0,1,1,0,10/15/2017,mediumTan,brown,combination,brown,P2046,Brumisateur Natural Mineral Water Facial Spray Travel Trio,Evian,24
33520687156,3,0,5,3,2,8/10/2022,fair,brown,combination,black,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
6207745233,2,1,6,0,6,4/3/2022,light,brown,combination,black,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
12592911956,3,1,4,1,3,12/15/2021,fair,brown,combination,brown,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
1410923063,3,1,7,2,5,10/11/2021,light,blue,dry,blonde,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
778569912,2,1,6,1,5,9/8/2021,fair,blue,combination,blonde,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
6464572073,4,1,12,2,10,5/1/2021,light,green,combination,red,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
31053057363,5,1,7,3,4,4/1/2021,light,brown,combination,red,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
1691670247,5,1,7,3,4,3/12/2021,lightMedium,brown,combination,black,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
6042153931,5,1,5,2,3,3/11/2021,lightMedium,blue,oily,blonde,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
27152173230,5,1,8,0,8,3/11/2021,lightMedium,brown,oily,black,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
23707372283,5,1,2,0,2,3/11/2021,light,green,combination,brown,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
29826745548,5,1,4,0,4,3/11/2021,light,brown,combination,brown,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
24451977135,5,1,5,0,5,3/11/2021,deep,brown,combination,black,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
11124010290,5,1,2,0,2,3/11/2021,medium,brown,combination,brown,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
1355135758,5,0,1,1,0,3/10/2021,light,brown,combination,blonde,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
2281793882,3,1,6,0,6,3/8/2021,light,brown,oily,brown,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
25874388729,5,0,1,1,0,3/7/2021,medium,brown,combination,black,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
5606767553,4,0,2,1,1,3/7/2021,mediumTan,brown,combination,black,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
7727837376,5,0,1,1,0,3/7/2021,light,green,combination,blonde,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
1944194304,5,0,1,1,0,3/6/2021,fair,hazel,combination,blonde,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
28535500979,5,0,1,1,0,3/5/2021,lightMedium,brown,combination,black,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
1979082207,5,0,1,1,0,3/5/2021,light,blue,combination,blonde,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
7604266778,5,0,2,1,1,3/5/2021,light,brown,oily,brown,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
29945979231,5,0,1,1,0,3/5/2021,fair,hazel,combination,brown,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
25093786380,5,0,1,1,0,3/5/2021,lightMedium,blue,combination,brown,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
29933330397,5,0,1,1,0,3/5/2021,light,brown,combination,brown,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
2635741085,4,1,1,0,1,3/5/2021,fair,brown,dry,brown,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
9574713,4,1,2,0,2,3/5/2021,mediumTan,brown,combination,brown,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
9271283452,5,0,1,1,0,3/5/2021,light,hazel,combination,brown,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
2396364759,5,0,1,1,0,3/4/2021,lightMedium,brown,combination,brown,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
9896651046,5,1,1,0,1,3/4/2021,light,brown,dry,blonde,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
29018495491,5,0,1,1,0,3/4/2021,medium,brown,combination,brown,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
29883954213,5,0,1,1,0,3/3/2021,lightMedium,brown,combination,black,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
23374285741,5,0,1,1,0,3/3/2021,fair,brown,dry,blonde,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
7920897912,5,0,1,1,0,3/2/2021,fair,brown,dry,brown,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
22632131974,5,0,1,1,0,3/2/2021,medium,brown,normal,brown,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
29845065229,5,0,1,1,0,3/2/2021,tan,brown,combination,black,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
30595175293,5,0,1,1,0,3/2/2021,light,green,combination,brown,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
6575863638,5,1,1,0,1,3/2/2021,fair,hazel,dry,red,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
995257113,5,1,1,0,1,3/1/2021,light,blue,combination,brown,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
29923130749,5,0,1,1,0,3/1/2021,medium,brown,combination,brown,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
22345380006,5,1,2,0,2,3/1/2021,light,hazel,dry,brown,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
27828711765,5,0,1,1,0,2/27/2021,fair,brown,normal,gray,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
24239971124,5,0,1,1,0,2/26/2021,fair,blue,combination,red,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
5289449365,5,1,1,0,1,2/25/2021,deep,blue,normal,brown,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
29378054530,5,1,1,0,1,2/25/2021,fair,blue,combination,brown,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
24366416961,5,1,1,0,1,2/25/2021,mediumTan,brown,dry,brown,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
7375781965,5,1,2,0,2,2/25/2021,light,hazel,combination,blonde,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
10633520782,5,1,1,0,1,2/25/2021,lightMedium,brown,combination,brown,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
2422081992,5,1,1,0,1,2/24/2021,light,green,normal,blonde,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
22854127096,5,0,2,1,1,2/24/2021,medium,brown,normal,blonde,P469112,KateCeuticals Total Repair Cream,Kate Somerville,140
27525717707,4,1,1,0,1,2/3/2023,light,blue,combination,blonde,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
35439265952,3,1,21,4,17,9/3/2022,mediumTan,brown,combination,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
37757617723,3,0,17,11,6,9/2/2022,fair,blue,combination,blonde,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
1604546974,4,1,9,1,8,8/7/2022,lightMedium,brown,normal,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
11610323902,3,0,17,9,8,7/21/2022,medium,brown,oily,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
6903084988,1,1,16,6,10,7/3/2022,tan,brown,dry,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
34169946201,5,1,45,6,39,6/13/2022,light,green,combination,blonde,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
9301520633,4,1,8,3,5,6/10/2022,medium,brown,oily,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
1322514140,3,0,9,7,2,5/8/2022,mediumTan,brown,combination,auburn,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
5945518550,5,1,8,0,8,5/4/2022,fair,hazel,dry,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
11294078427,1,1,6,2,4,4/26/2022,fair,blue,combination,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
6291755224,2,1,14,4,10,3/5/2022,light,green,combination,blonde,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
10005364438,1,0,6,3,3,3/1/2022,fair,blue,combination,blonde,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
23521936257,2,0,4,2,2,2/27/2022,fair,green,oily,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
1628950749,1,1,17,2,15,2/21/2022,rich,brown,combination,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
1586211066,1,1,10,2,8,1/15/2022,light,hazel,normal,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
1807150319,5,0,6,4,2,1/10/2022,fair,blue,combination,blonde,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
2542410501,3,1,10,2,8,11/9/2021,mediumTan,hazel,dry,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
23699267894,1,1,35,6,29,10/10/2021,medium,brown,oily,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
6064558165,5,1,18,1,17,8/31/2021,light,blue,oily,blonde,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
7072122986,1,1,13,2,11,8/12/2021,deep,brown,combination,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
1710598533,3,1,13,2,11,6/27/2021,deep,brown,oily,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
5969257111,5,1,35,4,31,6/10/2021,tan,brown,normal,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
6339361403,4,1,25,4,21,3/11/2021,lightMedium,brown,combination,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
6515477323,5,1,71,12,59,2/3/2021,lightMedium,brown,normal,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
1342255884,3,1,14,3,11,1/9/2021,light,green,combination,blonde,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
24424721546,2,0,20,11,9,1/6/2021,mediumTan,brown,oily,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
9859505969,1,1,22,6,16,12/27/2020,rich,brown,oily,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
8052671285,1,1,42,2,40,12/12/2020,light,hazel,dry,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
24621085072,5,1,13,5,8,12/4/2020,light,brown,normal,blonde,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
20317180910,2,1,28,2,26,11/16/2020,lightMedium,brown,combination,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
1901744526,4,1,5,2,3,11/10/2020,fair,blue,oily,red,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
12174708475,5,1,26,4,22,11/3/2020,light,green,dry,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
9077360451,5,1,16,1,15,10/27/2020,tan,brown,normal,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
22478273976,4,1,8,0,8,10/27/2020,tan,brown,combination,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
7494326272,5,1,12,4,8,10/19/2020,fair,brown,normal,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
6523333720,5,1,6,2,4,9/23/2020,light,hazel,normal,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
5659237387,1,1,16,4,12,9/7/2020,tan,brown,combination,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
7349800408,5,1,9,2,7,8/30/2020,lightMedium,brown,normal,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
10990970970,5,1,17,0,17,8/28/2020,light,brown,normal,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
5183047056,2,1,14,2,12,8/23/2020,tan,brown,oily,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
27797107022,1,1,40,9,31,8/20/2020,lightMedium,brown,combination,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
10263369822,5,1,10,3,7,8/17/2020,mediumTan,brown,dry,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
11504436166,5,1,14,0,14,8/8/2020,lightMedium,brown,combination,auburn,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
10056538812,5,1,6,2,4,7/31/2020,lightMedium,green,combination,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
27552468389,5,1,15,0,15,7/26/2020,medium,brown,dry,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
7444770842,1,1,18,0,18,7/24/2020,lightMedium,brown,combination,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
10787271615,1,1,18,0,18,7/24/2020,tan,brown,dry,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
24374266118,5,1,10,2,8,7/22/2020,fair,brown,combination,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
12955685482,5,1,6,1,5,7/20/2020,light,hazel,oily,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
6806073632,1,1,4,1,3,7/18/2020,fair,brown,combination,auburn,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
5580710650,5,1,22,5,17,7/18/2020,rich,brown,dry,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
6248138026,5,1,10,3,7,7/12/2020,medium,brown,dry,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
24136323663,4,1,6,0,6,7/5/2020,lightMedium,hazel,combination,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
10069041278,1,0,7,6,1,6/26/2020,medium,brown,combination,blonde,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
1553939959,5,1,14,3,11,6/11/2020,lightMedium,brown,combination,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
1706671095,5,1,13,5,8,6/11/2020,fair,blue,combination,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
6694465949,5,1,10,2,8,6/10/2020,light,brown,oily,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
2557532236,5,1,12,3,9,6/7/2020,light,hazel,oily,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
24272861554,5,1,7,3,4,6/4/2020,fair,Grey,combination,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
10575406853,5,1,7,0,7,6/4/2020,lightMedium,blue,combination,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
2495500565,5,1,12,1,11,5/29/2020,lightMedium,brown,combination,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
23033181121,2,1,30,11,19,5/11/2020,lightMedium,hazel,dry,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
2533221599,5,1,12,1,11,5/10/2020,light,hazel,normal,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
7749740232,1,1,16,5,11,5/5/2020,fairLight,blue,combination,blonde,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
9411685115,5,1,25,1,24,5/1/2020,lightMedium,brown,combination,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
1112377315,1,1,13,4,9,4/30/2020,mediumTan,brown,combination,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
21057145149,5,1,7,2,5,4/28/2020,lightMedium,hazel,dry,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
1460482656,1,1,10,3,7,4/28/2020,mediumTan,brown,oily,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
5447764979,5,1,10,0,10,4/28/2020,lightMedium,brown,combination,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
10806620817,4,1,7,0,7,4/28/2020,mediumTan,brown,normal,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
5487544475,5,1,4,0,4,4/26/2020,fair,brown,oily,red,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
23023063965,5,0,8,5,3,4/25/2020,lightMedium,brown,combination,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
5517921088,5,0,1,1,0,4/23/2020,mediumTan,blue,oily,blonde,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
5348148781,4,1,6,1,5,4/22/2020,fair,brown,combination,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
1532992453,1,0,18,11,7,4/21/2020,light,green,normal,blonde,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
25707571219,1,0,39,27,12,4/20/2020,lightMedium,brown,combination,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
22079126090,5,1,7,3,4,4/15/2020,lightMedium,brown,combination,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
1288808114,4,0,8,4,4,4/15/2020,fair,blue,dry,auburn,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
5088290344,5,1,130,7,123,4/12/2020,deep,brown,combination,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
6908757900,4,1,17,7,10,4/9/2020,light,green,combination,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
9134622741,3,0,46,37,9,4/6/2020,mediumTan,brown,combination,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
2599031514,5,1,45,8,37,3/28/2020,mediumTan,brown,oily,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
1339711010,5,1,56,3,53,3/21/2020,tan,brown,combination,black,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
1254048549,5,1,39,7,32,3/16/2020,fairLight,hazel,dry,brown,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
7485944552,5,1,50,7,43,3/14/2020,lightMedium,blue,combination,blonde,P474940,Mini Even Better Clinical Radical Dark Spot Corrector + Interrupter Serum,CLINIQUE,21
5292702890,5,0,1,1,0,3/16/2023,tan,brown,oily,black,P505338,Pore Perfecting Liquid Exfoliator with 2% BHA + Borage,alpyn beauty,39
2606416062,5,1,1,0,1,3/12/2023,medium,hazel,combination,blonde,P505338,Pore Perfecting Liquid Exfoliator with 2% BHA + Borage,alpyn beauty,39
9728745562,5,1,1,0,1,3/12/2023,medium,brown,oily,black,P505338,Pore Perfecting Liquid Exfoliator with 2% BHA + Borage,alpyn beauty,39
2366260208,5,1,1,0,1,3/12/2023,light,blue,normal,blonde,P505338,Pore Perfecting Liquid Exfoliator with 2% BHA + Borage,alpyn beauty,39
7744642181,5,1,1,0,1,3/12/2023,medium,brown,oily,brown,P505338,Pore Perfecting Liquid Exfoliator with 2% BHA + Borage,alpyn beauty,39
34058608850,5,1,3,0,3,3/12/2023,deep,brown,dry,brown,P505338,Pore Perfecting Liquid Exfoliator with 2% BHA + Borage,alpyn beauty,39
33280304905,5,1,4,1,3,3/12/2023,light,brown,combination,blonde,P505338,Pore Perfecting Liquid Exfoliator with 2% BHA + Borage,alpyn beauty,39
25183866886,5,1,11,1,10,3/11/2023,deep,brown,combination,black,P505338,Pore Perfecting Liquid Exfoliator with 2% BHA + Borage,alpyn beauty,39
2577992255,5,1,4,1,3,3/11/2023,fairLight,brown,dry,brown,P505338,Pore Perfecting Liquid Exfoliator with 2% BHA + Borage,alpyn beauty,39
10064807851,5,0,3,2,1,3/11/2023,fair,green,combination,blonde,P505338,Pore Perfecting Liquid Exfoliator with 2% BHA + Borage,alpyn beauty,39
8276840485,5,1,5,1,4,3/11/2023,rich,brown,oily,black,P505338,Pore Perfecting Liquid Exfoliator with 2% BHA + Borage,alpyn beauty,39
42937425542,5,1,3,1,2,3/11/2023,light,brown,combination,black,P505338,Pore Perfecting Liquid Exfoliator with 2% BHA + Borage,alpyn beauty,39
6453792507,5,0,2,1,1,3/11/2023,medium,brown,normal,brown,P505338,Pore Perfecting Liquid Exfoliator with 2% BHA + Borage,alpyn beauty,39
24315441362,5,0,1,1,0,3/10/2023,light,brown,normal,brown,P505338,Pore Perfecting Liquid Exfoliator with 2% BHA + Borage,alpyn beauty,39
2172547086,5,0,2,1,1,3/10/2023,fair,blue,combination,blonde,P505338,Pore Perfecting Liquid Exfoliator with 2% BHA + Borage,alpyn beauty,39
29582610446,4,0,2,1,1,3/10/2023,rich,brown,oily,black,P505338,Pore Perfecting Liquid Exfoliator with 2% BHA + Borage,alpyn beauty,39
11467378487,4,0,2,1,1,3/10/2023,fair,hazel,dry,blonde,P505338,Pore Perfecting Liquid Exfoliator with 2% BHA + Borage,alpyn beauty,39
2149477826,5,1,3,1,2,3/10/2023,deep,brown,combination,black,P505338,Pore Perfecting Liquid Exfoliator with 2% BHA + Borage,alpyn beauty,39
24802200784,5,0,1,1,0,3/10/2023,light,hazel,combination,blonde,P505338,Pore Perfecting Liquid Exfoliator with 2% BHA + Borage,alpyn beauty,39
6735103542,5,0,1,1,0,3/10/2023,lightMedium,brown,dry,black,P505338,Pore Perfecting Liquid Exfoliator with 2% BHA + Borage,alpyn beauty,39
